=== SHEET: sheet0 ===
EXTERNAL_REFERENCE,SOURCE_ID,USER_ID,PAYMENT_METHOD_TYPE,PAYMENT_METHOD,SITE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,TRANSACTION_CURRENCY,TRANSACTION_DATE,FEE_AMOUNT,SETTLEMENT_NET_AMOUNT,SETTLEMENT_CURRENCY,SETTLEMENT_DATE,REAL_AMOUNT,COUPON_AMOUNT,METADATA
,143569622397,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-01-31T10:50:49.000-04:00,0.00,79520.00,ARS,2026-01-31T10:50:49.000-04:00,79520.00,0.00,[{}]
,144243801620,324680147,bank_transfer,cvu,MLA,SETTLEMENT,80000.00,ARS,2026-01-31T10:18:38.000-04:00,0.00,79520.00,ARS,2026-01-31T10:18:39.000-04:00,79520.00,0.00,[{}]
,143561048167,324680147,credit_card,visa,MLA,SETTLEMENT,60000.00,ARS,2026-01-31T09:48:36.000-04:00,0.00,59640.00,ARS,2026-01-31T09:48:37.000-04:00,59640.00,0.00,[{}]
,144230537168,324680147,available_money,available_money,MLA,SETTLEMENT,70000.00,ARS,2026-01-31T08:23:38.000-04:00,0.00,69580.00,ARS,2026-01-31T08:23:39.000-04:00,69580.00,0.00,[{}]
,144229677922,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-31T08:14:37.000-04:00,0.00,59640.00,ARS,2026-01-31T08:14:38.000-04:00,59640.00,0.00,[{}]
,143548520611,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-01-31T07:39:52.000-04:00,0.00,79520.00,ARS,2026-01-31T07:39:53.000-04:00,79520.00,0.00,[{}]
,144206219270,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-01-30T22:23:40.000-04:00,0.00,59640.00,ARS,2026-01-30T22:23:40.000-04:00,59640.00,0.00,[{}]
,143522401533,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-30T21:34:26.000-04:00,0.00,59640.00,ARS,2026-01-30T21:34:26.000-04:00,59640.00,0.00,[{}]
,144191358612,324680147,available_money,available_money,MLA,SETTLEMENT,40000.00,ARS,2026-01-30T20:17:30.000-04:00,0.00,39760.00,ARS,2026-01-30T20:17:31.000-04:00,39760.00,0.00,[{}]
,144186281074,324680147,available_money,available_money,MLA,SETTLEMENT,120000.00,ARS,2026-01-30T19:43:47.000-04:00,0.00,119280.00,ARS,2026-01-30T19:43:47.000-04:00,119280.00,0.00,[{}]
,143467632855,324680147,ticket,rapipago,MLA,SETTLEMENT,30000.00,ARS,2026-01-30T15:11:15.000-04:00,-2283.00,26787.00,ARS,2026-01-30T18:33:15.000-04:00,26787.00,0.00,[{}]
,143495503983,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-01-30T18:25:51.000-04:00,0.00,99400.00,ARS,2026-01-30T18:25:52.000-04:00,99400.00,0.00,[{}]
,144173200202,324680147,available_money,available_money,MLA,SETTLEMENT,-1060240.00,ARS,2026-01-30T18:19:33.000-04:00,0.00,-1066601.44,ARS,2026-01-30T18:19:34.000-04:00,-1066601.44,0.00,[{}]
,144170599984,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-30T18:03:07.000-04:00,0.00,59640.00,ARS,2026-01-30T18:03:08.000-04:00,59640.00,0.00,[{}]
,144165742192,324680147,bank_transfer,cvu,MLA,SETTLEMENT,80000.00,ARS,2026-01-30T17:31:26.000-04:00,0.00,79520.00,ARS,2026-01-30T17:31:26.000-04:00,79520.00,0.00,[{}]
,143482429825,324680147,available_money,available_money,MLA,SETTLEMENT,190000.00,ARS,2026-01-30T17:00:36.000-04:00,0.00,188860.00,ARS,2026-01-30T17:00:36.000-04:00,188860.00,0.00,[{}]
,144142082156,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-30T14:38:43.000-04:00,0.00,59640.00,ARS,2026-01-30T14:38:43.000-04:00,59640.00,0.00,[{}]
,143455988211,324680147,bank_transfer,cvu,MLA,SETTLEMENT,200000.00,ARS,2026-01-30T13:33:37.000-04:00,0.00,198800.00,ARS,2026-01-30T13:33:38.000-04:00,198800.00,0.00,[{}]
,144133508500,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-01-30T13:28:21.000-04:00,0.00,79520.00,ARS,2026-01-30T13:28:21.000-04:00,79520.00,0.00,[{}]
,144104573736,324680147,ticket,pagofacil,MLA,SETTLEMENT,50000.00,ARS,2026-01-30T10:10:19.000-04:00,-3805.00,44645.00,ARS,2026-01-30T12:49:30.000-04:00,44645.00,0.00,[{}]
,144127991850,324680147,credit_card,visa,MLA,SETTLEMENT,100000.00,ARS,2026-01-30T12:45:22.000-04:00,0.00,99400.00,ARS,2026-01-30T12:45:24.000-04:00,99400.00,0.00,[{}]
,144127385040,324680147,bank_transfer,cvu,MLA,SETTLEMENT,70000.00,ARS,2026-01-30T12:40:25.000-04:00,0.00,69580.00,ARS,2026-01-30T12:40:25.000-04:00,69580.00,0.00,[{}]
,143439751695,324680147,available_money,available_money,MLA,SETTLEMENT,-94600.00,ARS,2026-01-30T11:35:43.000-04:00,0.00,-95167.60,ARS,2026-01-30T11:35:44.000-04:00,-95167.60,0.00,[{}]
,144117459776,324680147,available_money,available_money,MLA,SETTLEMENT,-138000.00,ARS,2026-01-30T11:32:25.000-04:00,0.00,-138828.00,ARS,2026-01-30T11:32:25.000-04:00,-138828.00,0.00,[{}]
,143438846383,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-01-30T11:28:42.000-04:00,0.00,99400.00,ARS,2026-01-30T11:28:42.000-04:00,99400.00,0.00,[{}]
,143438623435,324680147,available_money,available_money,MLA,SETTLEMENT,-104700.00,ARS,2026-01-30T11:27:56.000-04:00,0.00,-105328.20,ARS,2026-01-30T11:27:57.000-04:00,-105328.20,0.00,[{}]
,143437757437,324680147,available_money,available_money,MLA,SETTLEMENT,-179000.00,ARS,2026-01-30T11:23:27.000-04:00,0.00,-180074.00,ARS,2026-01-30T11:23:27.000-04:00,-180074.00,0.00,[{}]
,144115087834,324680147,available_money,available_money,MLA,SETTLEMENT,-253500.00,ARS,2026-01-30T11:17:30.000-04:00,0.00,-255021.00,ARS,2026-01-30T11:17:30.000-04:00,-255021.00,0.00,[{}]
,143436585041,324680147,bank_transfer,cvu,MLA,SETTLEMENT,35000.00,ARS,2026-01-30T11:15:53.000-04:00,0.00,34790.00,ARS,2026-01-30T11:15:54.000-04:00,34790.00,0.00,[{}]
,144113467752,324680147,available_money,available_money,MLA,SETTLEMENT,-171000.00,ARS,2026-01-30T11:08:02.000-04:00,0.00,-172026.00,ARS,2026-01-30T11:08:03.000-04:00,-172026.00,0.00,[{}]
,144112191818,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-01-30T10:59:23.000-04:00,0.00,29820.00,ARS,2026-01-30T10:59:23.000-04:00,29820.00,0.00,[{}]
,143433179505,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,130000.00,ARS,2026-01-30T10:54:46.000-04:00,0.00,129220.00,ARS,2026-01-30T10:54:49.000-04:00,129220.00,0.00,[{}]
,143428869003,324680147,available_money,available_money,MLA,SETTLEMENT,65000.00,ARS,2026-01-30T10:26:50.000-04:00,0.00,64610.00,ARS,2026-01-30T10:26:51.000-04:00,64610.00,0.00,[{}]
,143425250965,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-01-30T10:01:45.000-04:00,0.00,99400.00,ARS,2026-01-30T10:01:46.000-04:00,99400.00,0.00,[{}]
,144094791528,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-01-30T08:55:59.000-04:00,0.00,99400.00,ARS,2026-01-30T08:56:00.000-04:00,99400.00,0.00,[{}]
,144094268010,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,55000.00,ARS,2026-01-30T08:51:51.000-04:00,0.00,54670.00,ARS,2026-01-30T08:51:53.000-04:00,54670.00,0.00,[{}]
,143415131389,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-30T08:41:52.000-04:00,0.00,59640.00,ARS,2026-01-30T08:41:53.000-04:00,59640.00,0.00,[{}]
,143404559195,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-01-30T06:45:49.000-04:00,0.00,59640.00,ARS,2026-01-30T06:45:50.000-04:00,59640.00,0.00,[{}]
,144077843730,324680147,available_money,available_money,MLA,SETTLEMENT,300000.00,ARS,2026-01-30T05:41:36.000-04:00,0.00,298200.00,ARS,2026-01-30T05:41:37.000-04:00,298200.00,0.00,[{}]
,143399736753,324680147,available_money,available_money,MLA,SETTLEMENT,300000.00,ARS,2026-01-30T05:35:20.000-04:00,0.00,298200.00,ARS,2026-01-30T05:35:21.000-04:00,298200.00,0.00,[{}]
,143302073935,324680147,available_money,available_money,MLA,SETTLEMENT,90000.00,ARS,2026-01-29T11:47:14.000-04:00,0.00,89460.00,ARS,2026-01-29T11:47:15.000-04:00,89460.00,0.00,[{}]
,143978301868,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-01-29T11:40:10.000-04:00,0.00,99400.00,ARS,2026-01-29T11:40:11.000-04:00,99400.00,0.00,[{}]
,143961666908,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-01-29T09:38:09.000-04:00,0.00,59640.00,ARS,2026-01-29T09:38:09.000-04:00,59640.00,0.00,[{}]
,143944630798,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-01-29T06:27:19.000-04:00,0.00,59640.00,ARS,2026-01-29T06:27:19.000-04:00,59640.00,0.00,[{}]
,143852989684,324680147,ticket,rapipago,MLA,SETTLEMENT,100000.00,ARS,2026-01-28T13:04:10.000-04:00,-7610.00,89290.00,ARS,2026-01-28T19:00:15.000-04:00,89290.00,0.00,[{}]
,143859079534,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-01-28T13:53:54.000-04:00,0.00,99400.00,ARS,2026-01-28T13:53:55.000-04:00,99400.00,0.00,[{}]
,143151579813,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-01-28T10:08:35.000-04:00,0.00,59640.00,ARS,2026-01-28T10:08:36.000-04:00,59640.00,0.00,[{}]
,143820254648,324680147,bank_transfer,cvu,MLA,SETTLEMENT,140000.00,ARS,2026-01-28T09:03:48.000-04:00,0.00,139160.00,ARS,2026-01-28T09:03:49.000-04:00,139160.00,0.00,[{}]
,143782923262,324680147,available_money,available_money,MLA,SETTLEMENT,55000.00,ARS,2026-01-27T22:06:43.000-04:00,0.00,54670.00,ARS,2026-01-27T22:06:44.000-04:00,54670.00,0.00,[{}]
,143056905015,324680147,available_money,available_money,MLA,SETTLEMENT,-500000.00,ARS,2026-01-27T14:50:11.000-04:00,0.00,-503000.00,ARS,2026-01-27T14:50:11.000-04:00,-503000.00,0.00,[{}]
,143044911445,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-27T12:52:24.000-04:00,0.00,59640.00,ARS,2026-01-27T12:52:25.000-04:00,59640.00,0.00,[{}]
,143043331669,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-27T12:37:51.000-04:00,0.00,59640.00,ARS,2026-01-27T12:37:52.000-04:00,59640.00,0.00,[{}]
,143036606693,324680147,available_money,available_money,MLA,SETTLEMENT,160000.00,ARS,2026-01-27T11:42:48.000-04:00,0.00,159040.00,ARS,2026-01-27T11:42:48.000-04:00,159040.00,0.00,[{}]
,143035019137,324680147,bank_transfer,cvu,MLA,SETTLEMENT,30000.00,ARS,2026-01-27T11:32:07.000-04:00,0.00,29820.00,ARS,2026-01-27T11:32:08.000-04:00,29820.00,0.00,[{}]
,143011860345,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-01-27T08:22:17.000-04:00,0.00,99400.00,ARS,2026-01-27T08:22:18.000-04:00,99400.00,0.00,[{}]
,143646288428,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-01-26T20:56:10.000-04:00,0.00,29820.00,ARS,2026-01-26T20:56:10.000-04:00,29820.00,0.00,[{}]
,142941367953,324680147,bank_transfer,cvu,MLA,SETTLEMENT,250000.00,ARS,2026-01-26T16:58:58.000-04:00,0.00,248500.00,ARS,2026-01-26T16:58:59.000-04:00,248500.00,0.00,[{}]
,142921380789,324680147,bank_transfer,cvu,MLA,SETTLEMENT,40000.00,ARS,2026-01-26T13:56:31.000-04:00,0.00,39760.00,ARS,2026-01-26T13:56:32.000-04:00,39760.00,0.00,[{}]
,142921026199,324680147,bank_transfer,cvu,MLA,SETTLEMENT,70000.00,ARS,2026-01-26T13:53:15.000-04:00,0.00,69580.00,ARS,2026-01-26T13:53:15.000-04:00,69580.00,0.00,[{}]
,142905984945,324680147,available_money,available_money,MLA,SETTLEMENT,10000.00,ARS,2026-01-26T11:47:20.000-04:00,0.00,9940.00,ARS,2026-01-26T11:47:21.000-04:00,9940.00,0.00,[{}]
,143567511634,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-01-26T10:13:02.000-04:00,0.00,99400.00,ARS,2026-01-26T10:13:02.000-04:00,99400.00,0.00,[{}]
,143567219212,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-01-26T10:10:33.000-04:00,0.00,99400.00,ARS,2026-01-26T10:10:34.000-04:00,99400.00,0.00,[{}]
,142891930149,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-01-26T10:05:34.000-04:00,0.00,29820.00,ARS,2026-01-26T10:05:34.000-04:00,29820.00,0.00,[{}]
,142891088737,324680147,bank_transfer,cvu,MLA,SETTLEMENT,150000.00,ARS,2026-01-26T10:00:36.000-04:00,0.00,149100.00,ARS,2026-01-26T10:00:37.000-04:00,149100.00,0.00,[{}]
,143564654980,324680147,available_money,available_money,MLA,SETTLEMENT,45000.00,ARS,2026-01-26T09:49:36.000-04:00,0.00,44730.00,ARS,2026-01-26T09:49:37.000-04:00,44730.00,0.00,[{}]
,143525729256,324680147,bank_transfer,cvu,MLA,SETTLEMENT,80000.00,ARS,2026-01-26T00:01:29.000-04:00,0.00,79520.00,ARS,2026-01-26T00:01:29.000-04:00,79520.00,0.00,[{}]
,142725459049,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-01-24T19:01:54.000-04:00,0.00,29820.00,ARS,2026-01-24T19:01:55.000-04:00,29820.00,0.00,[{}]
,142673557841,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-24T11:46:21.000-04:00,0.00,59640.00,ARS,2026-01-24T11:46:22.000-04:00,59640.00,0.00,[{}]
,142538250601,324680147,ticket,pagofacil,MLA,SETTLEMENT,80000.00,ARS,2026-01-23T10:48:11.000-04:00,-6088.00,71432.00,ARS,2026-01-24T11:36:46.000-04:00,71432.00,0.00,[{}]
,142608058263,324680147,available_money,available_money,MLA,SETTLEMENT,40000.00,ARS,2026-01-23T19:40:26.000-04:00,0.00,39760.00,ARS,2026-01-23T19:40:26.000-04:00,39760.00,0.00,[{}]
,143249082884,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-01-23T15:57:08.000-04:00,0.00,49700.00,ARS,2026-01-23T15:57:08.000-04:00,49700.00,0.00,[{}]
,143215294834,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-23T11:16:31.000-04:00,0.00,59640.00,ARS,2026-01-23T11:16:31.000-04:00,59640.00,0.00,[{}]
,142537558853,324680147,available_money,available_money,MLA,SETTLEMENT,40000.00,ARS,2026-01-23T10:43:13.000-04:00,0.00,39760.00,ARS,2026-01-23T10:43:13.000-04:00,39760.00,0.00,[{}]
,142522205829,324680147,available_money,available_money,MLA,SETTLEMENT,-1229000.00,ARS,2026-01-23T08:42:56.000-04:00,0.00,-1236374.00,ARS,2026-01-23T08:42:57.000-04:00,-1236374.00,0.00,[{}]
,143139132460,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-01-22T19:39:21.000-04:00,0.00,59640.00,ARS,2026-01-22T19:39:22.000-04:00,59640.00,0.00,[{}]
,143137631076,324680147,available_money,available_money,MLA,SETTLEMENT,70000.00,ARS,2026-01-22T19:28:58.000-04:00,0.00,69580.00,ARS,2026-01-22T19:28:58.000-04:00,69580.00,0.00,[{}]
,143129083978,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-22T18:26:46.000-04:00,0.00,59640.00,ARS,2026-01-22T18:26:47.000-04:00,59640.00,0.00,[{}]
,143128878268,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-22T18:23:50.000-04:00,0.00,59640.00,ARS,2026-01-22T18:23:50.000-04:00,59640.00,0.00,[{}]
,142307198427,324680147,ticket,rapipago,MLA,SETTLEMENT,60000.00,ARS,2026-01-21T16:44:51.000-04:00,-4566.00,53574.00,ARS,2026-01-22T18:13:43.000-04:00,53574.00,0.00,[{}]
,143114918704,324680147,available_money,available_money,MLA,SETTLEMENT,150000.00,ARS,2026-01-22T16:41:20.000-04:00,0.00,149100.00,ARS,2026-01-22T16:41:20.000-04:00,149100.00,0.00,[{}]
,143105598876,324680147,available_money,available_money,MLA,SETTLEMENT,-8158.55,ARS,2026-01-22T15:23:15.000-04:00,0.00,-8207.50,ARS,2026-01-22T15:31:23.000-04:00,-8207.50,0.00,[{}]
,143105381776,324680147,available_money,available_money,MLA,SETTLEMENT,-83709.12,ARS,2026-01-22T15:21:44.000-04:00,0.00,-84211.37,ARS,2026-01-22T15:21:46.000-04:00,-84211.37,0.00,[{}]
,143086927624,324680147,bank_transfer,cvu,MLA,SETTLEMENT,70000.00,ARS,2026-01-22T12:32:08.000-04:00,0.00,69580.00,ARS,2026-01-22T12:32:09.000-04:00,69580.00,0.00,[{}]
,143059051898,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-22T09:04:06.000-04:00,0.00,59640.00,ARS,2026-01-22T09:04:06.000-04:00,59640.00,0.00,[{}]
,142377594261,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-01-22T07:15:11.000-04:00,0.00,49700.00,ARS,2026-01-22T07:15:11.000-04:00,49700.00,0.00,[{}]
,142340969245,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,40000.00,ARS,2026-01-21T21:00:59.000-04:00,0.00,39760.00,ARS,2026-01-21T21:01:02.000-04:00,39760.00,0.00,[{}]
,142339516159,324680147,available_money,available_money,MLA,SETTLEMENT,70000.00,ARS,2026-01-21T20:47:06.000-04:00,0.00,69580.00,ARS,2026-01-21T20:47:06.000-04:00,69580.00,0.00,[{}]
,143003753196,324680147,available_money,available_money,MLA,SETTLEMENT,75000.00,ARS,2026-01-21T19:49:14.000-04:00,0.00,74550.00,ARS,2026-01-21T19:49:14.000-04:00,74550.00,0.00,[{}]
,142318076231,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-01-21T18:04:23.000-04:00,0.00,49700.00,ARS,2026-01-21T18:04:24.000-04:00,49700.00,0.00,[{}]
,142312496929,324680147,bank_transfer,cvu,MLA,SETTLEMENT,15000.00,ARS,2026-01-21T17:24:34.000-04:00,0.00,14910.00,ARS,2026-01-21T17:24:34.000-04:00,14910.00,0.00,[{}]
,142311349067,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-01-21T17:16:15.000-04:00,0.00,29820.00,ARS,2026-01-21T17:16:16.000-04:00,29820.00,0.00,[{}]
,142276155593,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,60000.00,ARS,2026-01-21T12:16:51.000-04:00,0.00,59640.00,ARS,2026-01-21T12:16:53.000-04:00,59640.00,0.00,[{}]
,142265317951,324680147,available_money,available_money,MLA,SETTLEMENT,70000.00,ARS,2026-01-21T10:59:12.000-04:00,0.00,69580.00,ARS,2026-01-21T10:59:12.000-04:00,69580.00,0.00,[{}]
,142926383022,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-01-21T09:45:58.000-04:00,0.00,59640.00,ARS,2026-01-21T09:45:58.000-04:00,59640.00,0.00,[{}]
,142254357577,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,40000.00,ARS,2026-01-21T09:36:54.000-04:00,0.00,39760.00,ARS,2026-01-21T09:36:56.000-04:00,39760.00,0.00,[{}]
,142252336203,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-01-21T09:19:32.000-04:00,0.00,79520.00,ARS,2026-01-21T09:19:33.000-04:00,79520.00,0.00,[{}]
,142850588972,324680147,ticket,pagofacil,MLA,SETTLEMENT,110000.00,ARS,2026-01-20T18:07:50.000-04:00,-8371.00,98219.00,ARS,2026-01-21T09:12:30.000-04:00,98219.00,0.00,[{}]
,142366090004,324680147,ticket,pagofacil,MLA,SETTLEMENT,80000.00,ARS,2026-01-16T20:45:59.000-04:00,-6088.00,73432.00,ARS,2026-01-21T09:01:05.000-04:00,73432.00,0.00,[{}]
,142246723165,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-01-21T08:32:17.000-04:00,0.00,99400.00,ARS,2026-01-21T08:32:18.000-04:00,99400.00,0.00,[{}]
,142204466597,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-20T21:12:11.000-04:00,0.00,59640.00,ARS,2026-01-20T21:12:12.000-04:00,59640.00,0.00,[{}]
,142874541734,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-20T21:09:10.000-04:00,0.00,59640.00,ARS,2026-01-20T21:09:11.000-04:00,59640.00,0.00,[{}]
,142863439806,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-01-20T19:39:06.000-04:00,0.00,49700.00,ARS,2026-01-20T19:39:07.000-04:00,49700.00,0.00,[{}]
,142184792631,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-20T18:39:29.000-04:00,0.00,59640.00,ARS,2026-01-20T18:39:30.000-04:00,59640.00,0.00,[{}]
,142851639950,324680147,ticket,rapipago,MLA,SETTLEMENT,200000.00,ARS,2026-01-20T18:15:58.000-04:00,-15220.00,178580.00,ARS,2026-01-20T18:37:49.000-04:00,178580.00,0.00,[{}]
,142847207858,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-01-20T17:44:43.000-04:00,0.00,29820.00,ARS,2026-01-20T17:44:44.000-04:00,29820.00,0.00,[{}]
,142176031875,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-20T17:39:57.000-04:00,0.00,59640.00,ARS,2026-01-20T17:39:58.000-04:00,59640.00,0.00,[{}]
,142843141270,324680147,available_money,available_money,MLA,SETTLEMENT,25000.00,ARS,2026-01-20T17:15:49.000-04:00,0.00,24850.00,ARS,2026-01-20T17:15:50.000-04:00,24850.00,0.00,[{}]
,142842733592,324680147,bank_transfer,cvu,MLA,SETTLEMENT,80000.00,ARS,2026-01-20T17:13:08.000-04:00,0.00,79520.00,ARS,2026-01-20T17:13:08.000-04:00,79520.00,0.00,[{}]
,142168338893,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-20T16:43:54.000-04:00,0.00,59640.00,ARS,2026-01-20T16:43:55.000-04:00,59640.00,0.00,[{}]
,142830260598,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-01-20T15:39:33.000-04:00,0.00,79520.00,ARS,2026-01-20T15:39:34.000-04:00,79520.00,0.00,[{}]
,142827185260,324680147,bank_transfer,cvu,MLA,SETTLEMENT,70000.00,ARS,2026-01-20T15:14:06.000-04:00,0.00,69580.00,ARS,2026-01-20T15:14:06.000-04:00,69580.00,0.00,[{}]
,142827063356,324680147,available_money,available_money,MLA,SETTLEMENT,55000.00,ARS,2026-01-20T15:12:52.000-04:00,0.00,54670.00,ARS,2026-01-20T15:12:53.000-04:00,54670.00,0.00,[{}]
,142155815365,324680147,available_money,available_money,MLA,SETTLEMENT,20000.00,ARS,2026-01-20T15:04:48.000-04:00,0.00,19880.00,ARS,2026-01-20T15:04:49.000-04:00,19880.00,0.00,[{}]
,142809102242,324680147,bank_transfer,cvu,MLA,SETTLEMENT,70000.00,ARS,2026-01-20T12:33:10.000-04:00,0.00,69580.00,ARS,2026-01-20T12:33:11.000-04:00,69580.00,0.00,[{}]
,142691748908,324680147,credit_card,visa,MLA,SETTLEMENT,20000.00,ARS,2026-01-19T15:37:04.000-04:00,-1522.00,18358.00,ARS,2026-01-19T15:37:06.000-04:00,18358.00,0.00,[{}]
,142000058993,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-01-19T12:14:27.000-04:00,0.00,59640.00,ARS,2026-01-19T12:14:27.000-04:00,59640.00,0.00,[{}]
,141999321017,324680147,bank_transfer,cvu,MLA,SETTLEMENT,70000.00,ARS,2026-01-19T12:09:14.000-04:00,0.00,69580.00,ARS,2026-01-19T12:09:15.000-04:00,69580.00,0.00,[{}]
